time	Qdflat(1)	tau(1)	hru_ea(1)	hru_rh(1)	hru_t(1)
units	(W/m^2)	()	(kPa)	(%)	(°C)
43196.70833	462.416	0.644649	0.320334	88.325	-6.18175
43196.75	287.409	0.644649	0.279543	98.675	-9.01
43196.79167	108.801	0.644649	0.30474	92.475	-7.28625
43196.83333	4.28164	0.644649	0.320089	80.975	-5.181
43196.875	0	0.644649	0.339966	69.895	-2.739
43196.91667	0	0.644649	0.372155	60.46	0.10175
43196.95833	0	0.644649	0.370559	58.0925	0.593
43197	0	0.644649	0.367951	47.5125	3.30225
43197.04167	0	0.517112	0.390506	61.855	0.4505
43197.08333	0	0.517112	0.384221	60.9025	0.44075
43197.125	0	0.517112	0.390107	67.29	-0.63575
43197.16667	0	0.517112	0.409129	74.355	-1.265
43197.20833	0	0.517112	0.459538	90.85	-2.27275
43197.25	0	0.517112	0.473335	99.35	-2.98475
43197.29167	36.9133	0.517112	0.439378	100	-3.94175
43197.33333	194.094	0.517112	0.404558	100	-4.9105
43197.375	375.439	0.517112	0.374745	100	-5.80225
43197.41667	541.656	0.517112	0.354475	100	-6.44625
43197.45833	676.051	0.517112	0.344062	100	-6.79025
43197.5	767.079	0.517112	0.329817	100	-7.2765
43197.54167	807.985	0.517112	0.34154	100	-6.875
43197.58333	795.799	0.517112	0.415435	89.15	-3.24725
43197.625	731.403	0.517112	0.370338	77.6725	-2.97575
43197.66667	619.506	0.517112	0.323947	99.5	-7.425
43197.70833	468.585	0.517112	0.341485	99.7	-6.84225
43197.75	293.581	0.517112	0.359281	93.15	-5.46725
43197.79167	114.248	0.517112	0.369916	80.58	-3.4245
43197.83333	5.49698	0.517112	0.384458	73.59	-1.88675
43197.875	0	0.517112	0.402707	62.7825	0.66975
43197.91667	0	0.517112	0.419743	66.93	0.35875
43197.95833	0	0.517112	0.433639	62.6825	1.719
43198	0	0.517112	0.452164	70.2575	0.716
43198.04167	0	0.523545	0.427658	73.56	-0.60175
43198.08333	0	0.523545	0.420773	74.23	-0.907
43198.125	0	0.523545	0.410942	70.84	-0.62825
43198.16667	0	0.523545	0.404297	70.12	-0.70175
43198.20833	0	0.523545	0.401482	70.9725	-0.93175
43198.25	0	0.523545	0.400767	71.4175	-1.0285
43198.29167	40.5209	0.523545	0.416688	75.915	-1.2945
43198.33333	200.055	0.523545	0.426217	77.8225	-1.321
43198.375	381.59	0.523545	0.420581	77.4775	-1.4275
43198.41667	547.704	0.523545	0.403291	73.7975	-1.34725
43198.45833	681.959	0.523545	0.391254	72.6025	-1.515
43198.5	772.882	0.523545	0.400179	75.9475	-1.7845
43198.54167	813.739	0.523545	0.392935	72.3425	-1.4205
43198.58333	801.568	0.523545	0.421835	86.2775	-2.67725
43198.625	737.248	0.523545	0.428036	86.1175	-2.4815
43198.66667	625.475	0.523545	0.405928	76.4825	-1.69775
43198.70833	474.694	0.523545	0.385429	72.2725	-1.64025
43198.75	299.545	0.523545	0.378431	71.615	-1.75025
43198.79167	119.707	0.523545	0.380291	71.22	-1.62525
43198.83333	6.76191	0.523545	0.396593	71.1775	-1.114
43198.875	0	0.523545	0.428794	76.765	-1.084
43198.91667	0	0.523545	0.429062	72.84	-0.44325
43198.95833	0	0.523545	0.438346	73.275	-0.25625
43199	0	0.523545	0.443921	73.125	-0.07825
43199.04167	0	0.518862	0.426398	67.545	0.4495
43199.08333	0	0.518862	0.432062	72.4725	-0.29775
43199.125	0	0.518862	0.433668	74.99	-0.66575
43199.16667	0	0.518862	0.445339	79.545	-1.0565
43199.20833	0	0.518862	0.427294	76.6125	-1.10225
43199.25	0	0.518862	0.431679	79.7175	-1.457
43199.29167	44.2768	0.518862	0.421444	78.3775	-1.5415
43199.33333	205.993	0.518862	0.433525	82.355	-1.796
43199.375	387.521	0.518862	0.431011	82.475	-1.883
43199.41667	553.686	0.518862	0.413955	79.455	-1.91975
43199.45833	687.795	0.518862	0.421681	82.625	-2.16625
43199.5	778.608	0.518862	0.414189	81.375	-2.19825
43199.54167	819.414	0.518862	0.392551	76.7275	-2.13675
43199.58333	807.259	0.518862	0.400166	79.685	-2.35875
43199.625	743.018	0.518862	0.402173	80.5125	-2.42225
43199.66667	631.375	0.518862	0.408697	82.325	-2.49575
43199.70833	480.743	0.518862	0.407603	80.755	-2.29825
43199.75	305.634	0.518862	0.377509	70.6075	-1.60975
43199.79167	125.186	0.518862	0.378593	72.1425	-1.833
43199.83333	8.19436	0.518862	0.365351	60.77	-0.196
43199.875	0	0.518862	0.39813	69.7725	-0.82725
43199.91667	0	0.518862	0.39781	68.3325	-0.58525
43199.95833	0	0.518862	0.415694	69.75	-0.30175
43200	0	0.518862	0.427844	69.0025	0.202
43200.04167	0	0.530588	0.456529	78.4625	-0.592
43200.08333	0	0.530588	0.459114	76.845	-0.27175
43200.125	0	0.530588	0.467999	80.3225	-0.57525
43200.16667	0	0.530588	0.463528	78.735	-0.45
43200.20833	0	0.530588	0.469011	80.245	-0.5375
43200.25	0	0.530588	0.461131	78.37	-0.4565
43200.29167	48.134	0.530588	0.46934	81.6	-0.73125
43200.33333	211.906	0.530588	0.42655	83.565	-2.16425
43200.375	393.565	0.530588	0.374852	74.4925	-2.3345
43200.41667	559.601	0.530588	0.392583	80.8675	-2.76175
43200.45833	693.557	0.530588	0.392883	83.225	-3.09375
43200.5	784.257	0.530588	0.38704	84.8325	-3.4975
43200.54167	825.011	0.530588	0.359513	81.825	-3.942
43200.58333	812.871	0.530588	0.352666	79.3925	-3.813
43200.625	748.712	0.530588	0.339561	81.55	-4.57325
43200.66667	637.204	0.530588	0.301835	71.1775	-4.359
43200.70833	486.729	0.530588	0.274437	70.455	-5.3525
43200.75	311.51	0.530588	0.290013	71.9875	-4.9595
43200.79167	130.682	0.530588	0.306562	75.2975	-4.83625
43200.83333	9.80354	0.530588	0.285983	64.4	-3.8165
43200.875	0	0.530588	0.298766	65.6425	-3.526
43200.91667	0	0.530588	0.317836	70.3175	-3.60775
43200.95833	0	0.530588	0.332957	72.0525	-3.3465
43201	0	0.530588	0.334986	69.8125	-2.90025
43201.04167	0	0.568112	0.352814	72.135	-2.673
43201.08333	0	0.568112	0.333363	68.1925	-2.679
43201.125	0	0.568112	0.332518	67.19	-2.533
43201.16667	0	0.568112	0.300196	65.365	-3.4195
43201.20833	0	0.568112	0.300284	66.6825	-3.65175
43201.25	0	0.568112	0.294356	68.6775	-4.23375
43201.29167	52.2687	0.568112	0.29378	69.6925	-4.429
43201.33333	217.79	0.568112	0.27844	64.6375	-4.1745
43201.375	399.551	0.568112	0.268317	64.115	-4.514
43201.41667	565.448	0.568112	0.27261	65.5925	-4.595
43201.45833	699.244	0.568112	0.266699	64.295	-4.61775
43201.5	789.827	0.568112	0.262171	65.715	-5.0735
43201.54167	830.526	0.568112	0.242996	68.025	-6.35725
43201.58333	818.403	0.568112	0.229572	73.06	-7.83125
43201.625	754.328	0.568112	0.229766	73.515	-7.8925
43201.66667	642.961	0.568112	0.235357	71.9375	-7.369
43201.70833	492.651	0.568112	0.251673	72.235	-6.6455
43201.75	317.505	0.568112	0.247259	73.6425	-7.0715
43201.79167	136.187	0.568112	0.248456	67.45	-6.00175
43201.83333	11.4379	0.568112	0.2621	60.7125	-4.149
43201.875	0	0.568112	0.29657	62.7275	-3.07575
43201.91667	0	0.568112	0.303583	56.535	-1.55775
43201.95833	0	0.568112	0.312399	55.195	-0.92525
43202	0	0.568112	0.363857	61.3075	-0.35225
43202.04167	0	0.498707	0.36731	56.445	0.869
43202.08333	0	0.498707	0.385835	65.89	-0.51475
43202.125	0	0.498707	0.380836	66.6725	-0.81475
43202.16667	0	0.498707	0.347726	68.7075	-2.26625
43202.20833	0	0.498707	0.365651	74.485	-2.62925
43202.25	0	0.498707	0.362387	75.885	-2.957
43202.29167	56.4399	0.498707	0.381662	80.8175	-3.08925
43202.33333	223.64	0.498707	0.389274	85.4	-3.50825
43202.375	405.312	0.498707	0.377941	87.475	-4.1395
43202.41667	571.224	0.498707	0.356478	85.425	-4.5475
43202.45833	704.855	0.498707	0.341631	83.3	-4.75075
43202.5	795.317	0.498707	0.320885	80.7375	-5.11775
43202.54167	835.96	0.498707	0.299915	77.9925	-5.50225
43202.58333	823.853	0.498707	0.281585	76.2	-5.96475
43202.625	759.866	0.498707	0.277562	76.785	-6.22
43202.66667	648.644	0.498707	0.297715	82.145	-6.18975
43202.70833	498.506	0.498707	0.281017	81.395	-6.7505
43202.75	323.449	0.498707	0.285344	82.925	-6.789
43202.79167	141.695	0.498707	0.301813	87.25	-6.72825
43202.83333	13.3805	0.498707	0.299616	83.85	-6.35375
43202.875	0	0.498707	0.300504	82.175	-6.086
43202.91667	0	0.498707	0.313452	82.925	-5.702
43202.95833	0	0.498707	0.332062	85.375	-5.36975
43203	0	0.498707	0.34681	88.475	-5.279
43203.04167	0	0.475598	0.353834	89.9	-5.2315
43203.08333	0	0.475598	0.353258	87.4	-4.92125
43203.125	0	0.475598	0.359114	89.375	-4.99025
43203.16667	0	0.475598	0.361618	90	-4.9905
43203.20833	0	0.475598	0.363643	89.8	-4.89925
43203.25	0	0.475598	0.368348	90.725	-4.86875
43203.29167	60.873	0.475598	0.370862	90.2	-4.72125
43203.33333	229.454	0.475598	0.371161	88.55	-4.4955
43203.375	411.179	0.475598	0.384988	94.7	-4.8535
43203.41667	576.93	0.475598	0.389919	93.75	-4.5865
43203.45833	710.389	0.475598	0.382887	86.5	-3.8545
43203.5	800.726	0.475598	0.386812	89.925	-4.1915
43203.54167	841.312	0.475598	0.396336	92.2	-4.19925
43203.58333	829.222	0.475598	0.377525	85.775	-3.9215
43203.625	765.325	0.475598	0.37131	86.05	-4.1545
43203.66667	654.252	0.475598	0.365771	87.525	-4.5305
43203.70833	504.294	0.475598	0.35475	86.925	-4.80825
43203.75	329.174	0.475598	0.343154	83.625	-4.74425
43203.79167	147.201	0.475598	0.346338	85.1	-4.84075
43203.83333	15.3507	0.475598	0.35072	89	-5.21725
43203.875	0	0.475598	0.355616	91.1	-5.3275
43203.91667	0	0.475598	0.343973	86.825	-5.15525
43203.95833	0	0.475598	0.316711	74.365	-4.3085
43204	0	0.475598	0.316325	75.7575	-4.5405
43204.04167	0	0.365678	0.325655	79.105	-4.7065
43204.08333	0	0.365678	0.328075	82.125	-5.058
43204.125	0	0.365678	0.307044	74.6225	-4.7125
43204.16667	0	0.365678	0.28086	68.6875	-4.78575
43204.20833	0	0.365678	0.314761	81.525	-5.4555
43204.25	0	0.365678	0.316213	79.3525	-5.087
43204.29167	65.4173	0.365678	0.319259	77.4175	-4.68625
43204.33333	235.228	0.365678	0.312458	74.825	-4.5395
43204.375	416.817	0.365678	0.277219	64.365	-4.1765
43204.41667	582.562	0.365678	0.267866	60.6925	-3.889
43204.45833	715.844	0.365678	0.305681	78.4575	-5.34975
43204.5	806.053	0.365678	0.309895	84.2	-6.0115
43204.54167	846.58	0.365678	0.320567	91.375	-6.56575
43204.58333	834.508	0.365678	0.34142	99.075	-6.772
43204.625	770.703	0.365678	0.341873	100	-6.86375
43204.66667	659.784	0.365678	0.340747	100	-6.90175
43204.70833	510.013	0.365678	0.347987	100	-6.6595
43204.75	335.011	0.365678	0.369298	96.8	-5.5945
43204.79167	152.699	0.365678	0.397445	87.9375	-3.60875
43204.83333	17.5125	0.365678	0.408715	67.0875	-0.03525
43204.875	0	0.365678	0.399414	66.825	-0.26675
43204.91667	0	0.365678	0.401491	70.1575	-0.79225
43204.95833	0	0.365678	0.411795	54.4925	2.95675
43205	0	0.365678	0.428462	56.41	3.0285
43205.04167	0	0.492958	0.407428	58.0025	1.93175
43205.08333	0	0.492958	0.400567	67.355	-0.3275
43205.125	0	0.492958	0.401889	72.93	-1.247
43205.16667	0	0.492958	0.383329	66.42	-0.69025
43205.20833	0	0.492958	0.396149	86.025	-3.3875
43205.25	0.0770144	0.492958	0.322274	86.1	-5.816
43205.29167	69.9891	0.492958	0.34269	89.575	-5.562
43205.33333	240.96	0.492958	0.384325	91.8	-4.5095
43205.375	422.558	0.492958	0.381901	93.125	-4.7515
43205.41667	588.121	0.492958	0.387283	93.15	-4.59075
43205.45833	721.22	0.492958	0.392712	96.575	-4.8505
43205.5	811.297	0.492958	0.38472	94.875	-4.88325
43205.54167	851.764	0.492958	0.380731	95.025	-5.0235
43205.58333	839.71	0.492958	0.370141	89.75	-4.6855
43205.625	775.999	0.492958	0.362465	88.825	-4.8095
43205.66667	665.239	0.492958	0.355528	90.925	-5.308
43205.70833	515.661	0.492958	0.356441	95.3	-5.82475
43205.75	340.623	0.492958	0.362105	100	-6.2
43205.79167	158.184	0.492958	0.367864	100	-6.01725
43205.83333	19.8334	0.492958	0.382338	99.975	-5.56625
43205.875	0	0.492958	0.437328	98.55	-3.82475
43205.91667	0	0.492958	0.495167	99.375	-2.45175
43205.95833	0	0.492958	0.510383	99.5	-2.10575
43206	0	0.492958	0.497526	98.875	-2.335
43206.04167	0	0.492379	0.544004	98.5	-1.22025
43206.08333	0	0.492379	0.532139	98.575	-1.49425
43206.125	0	0.492379	0.519614	98.15	-1.728
43206.16667	0	0.492379	0.46281	99.6	-3.281
43206.20833	0	0.492379	0.443358	100	-3.8355
43206.25	0.344299	0.492379	0.419011	100	-4.4995
43206.29167	74.6127	0.492379	0.413621	100	-4.65125
43206.33333	246.646	0.492379	0.408372	100	-4.80075
43206.375	428.232	0.492379	0.395498	100	-5.175
43206.41667	593.604	0.492379	0.379502	100	-5.65575
43206.45833	726.515	0.492379	0.36904	100	-5.98025
43206.5	816.457	0.492379	0.358787	100	-6.3065
43206.54167	856.862	0.492379	0.373832	98.075	-5.60475
43206.58333	844.826	0.492379	0.364369	84.85	-4.21125
43206.625	781.212	0.492379	0.331439	74.92	-3.86125
43206.66667	670.615	0.492379	0.333051	77.6875	-4.231
43206.70833	521.237	0.492379	0.332695	77.8625	-4.27
43206.75	346.344	0.492379	0.343457	80.4925	-4.28625
43206.79167	163.65	0.492379	0.358766	87.15	-4.70675
43206.83333	22.1964	0.492379	0.35927	87.075	-4.68025
43206.875	0	0.492379	0.353656	84.975	-4.57875
43206.91667	0	0.492379	0.350467	84.475	-4.61575
43206.95833	0	0.492379	0.339056	82.45	-4.71925
43207	0	0.492379	0.3278	83.45	-5.2545
43207.04167	0	0.695922	0.322643	83.775	-5.4845
43207.08333	0	0.695922	0.304312	77.58	-5.271
43207.125	0	0.695922	0.304171	82.925	-6.05075
43207.16667	0	0.695922	0.278629	79.1325	-6.52375
43207.20833	0	0.695922	0.277026	78.5275	-6.50175
43207.25	0.612388	0.695922	0.282997	82.8	-6.86675
43207.29167	79.2604	0.695922	0.283078	80.635	-6.558
43207.33333	252.284	0.695922	0.268631	74.8525	-6.3035
43207.375	433.672	0.695922	0.294349	83.675	-6.5345
43207.41667	599.01	0.695922	0.290862	79.9775	-6.14975
43207.45833	731.728	0.695922	0.274191	77.7475	-6.50525
43207.5	821.533	0.695922	0.25449	71.8275	-6.45175
43207.54167	861.875	0.695922	0.266301	75.92	-6.56775
43207.58333	849.858	0.695922	0.278633	78.9625	-6.49875
43207.625	786.343	0.695922	0.286354	81.885	-6.60275
43207.66667	675.912	0.695922	0.292982	82.445	-6.41725
43207.70833	526.74	0.695922	0.288658	79.6875	-6.19575
43207.75	352.004	0.695922	0.291972	80.5725	-6.1915
43207.79167	169.094	0.695922	0.285788	76.8125	-5.88575
43207.83333	24.8499	0.695922	0.288616	75.235	-5.53025
43207.875	0	0.695922	0.292431	71.08	-4.714
43207.91667	0	0.695922	0.311686	73.0575	-4.288
43207.95833	0	0.695922	0.274953	62.84	-3.991
43208	0	0.695922	0.273056	62.055	-3.9245
43208.04167	0	0.701153	0.288968	62.745	-3.3865
43208.08333	0	0.701153	0.29891	62.4675	-2.93325
43208.125	0	0.701153	0.292584	67.7075	-4.1375
43208.16667	0	0.701153	0.284942	71.94	-5.15775
43208.20833	0	0.701153	0.254725	65.18	-5.31425
43208.25	1.08466	0.701153	0.21445	68.715	-7.90925
43208.29167	83.946	0.701153	0.202767	66.83	-8.231
43208.33333	257.871	0.701153	0.206163	70.5625	-8.66025
43208.375	439.21	0.701153	0.234421	64.7175	-6.19625
43208.41667	604.339	0.701153	0.20768	68.005	-8.15675
43208.45833	736.859	0.701153	0.201999	68.3675	-8.533
43208.5	826.523	0.701153	0.27431	78.8875	-6.66825
43208.54167	866.801	0.701153	0.236989	67.4275	-6.5445
43208.58333	854.803	0.701153	0.227965	74.775	-8.17625
43208.625	791.389	0.701153	0.219804	81.0075	-9.4975
43208.66667	681.128	0.701153	0.21875	80.2625	-9.4475
43208.70833	532.168	0.701153	0.218247	79.4775	-9.3625
43208.75	357.434	0.701153	0.221093	71.32	-7.98575
43208.79167	174.51	0.701153	0.278627	69.3525	-4.99175
43208.83333	27.5345	0.701153	0.294168	66.57	-3.8745
43208.875	0	0.701153	0.298686	63.8425	-3.20025
43208.91667	0	0.701153	0.289388	58.3375	-2.505
43208.95833	0	0.701153	0.323457	65.535	-2.565
43209	0	0.701153	0.340811	69.1425	-2.58075
43209.04167	0	0.617757	0.342471	67.1325	-2.17125
43209.08333	0	0.617757	0.3534	67.9825	-1.94625
43209.125	0	0.617757	0.35371	69.0575	-2.12325
43209.16667	0	0.617757	0.348447	70.53	-2.5535
43209.20833	0	0.617757	0.348478	71.1675	-2.6595
43209.25	1.62515	0.617757	0.346474	71.5425	-2.7905
43209.29167	88.6631	0.617757	0.344553	70.7175	-2.71875
43209.33333	263.405	0.617757	0.349434	72.0625	-2.7755
43209.375	444.51	0.617757	0.352863	72.7575	-2.7735
43209.41667	609.589	0.617757	0.339143	66.66	-2.2035
43209.45833	741.907	0.617757	0.354697	69.805	-2.2185
43209.5	831.428	0.617757	0.359701	69.925	-2.07175
43209.54167	871.64	0.617757	0.374465	74.375	-2.328
43209.58333	859.662	0.617757	0.387663	79.14	-2.655
43209.625	796.35	0.617757	0.385559	79.4975	-2.77325
43209.66667	686.263	0.617757	0.375104	79.32	-3.073
43209.70833	537.52	0.617757	0.356618	73.5425	-2.77525
43209.75	362.965	0.617757	0.363582	76.2525	-2.97525
43209.79167	179.894	0.617757	0.350143	68.2425	-2.1025
43209.83333	30.3993	0.617757	0.34687	62.6325	-1.187
43209.875	0	0.617757	0.388297	73.885	-1.81575
43209.91667	0	0.617757	0.398993	73.7275	-1.4645
43209.95833	0	0.617757	0.408597	77.545	-1.7845
43210	0	0.617757	0.419243	77.665	-1.49475
43210.04167	0	0.577023	0.426777	77.6125	-1.27275
43210.08333	0	0.577023	0.436008	78.2725	-1.11725
43210.125	0	0.577023	0.443407	79.08	-1.03825
43210.16667	0	0.577023	0.455216	83.05	-1.31125
43210.20833	0	0.577023	0.460673	85.75	-1.55225
43210.25	2.22448	0.577023	0.460241	87.35	-1.785
43210.29167	93.3786	0.577023	0.454785	86.475	-1.80725
43210.33333	268.882	0.577023	0.458295	87.425	-1.846
43210.375	449.906	0.577023	0.455817	85.375	-1.62675
43210.41667	614.76	0.577023	0.461982	84.65	-1.36325
43210.45833	746.872	0.577023	0.476214	86.975	-1.32425
43210.5	836.246	0.577023	0.484666	87.35	-1.1645
43210.54167	876.392	0.577023	0.4832	85.475	-0.93975
43210.58333	864.433	0.577023	0.478639	82.05	-0.56075
43210.625	801.226	0.577023	0.479489	83.425	-0.74
43210.66667	691.316	0.577023	0.478718	85.075	-0.9955
43210.70833	542.796	0.577023	0.467118	85.95	-1.4135
43210.75	368.43	0.577023	0.448039	84.225	-1.6705
43210.79167	185.242	0.577023	0.441374	85.75	-2.0645
43210.83333	33.4168	0.577023	0.408873	82.615	-2.5325
43210.875	0	0.577023	0.361091	68.09	-1.7075
43210.91667	0	0.577023	0.352562	67.65	-1.916
43210.95833	0	0.577023	0.367347	72.4675	-2.247
43211	0	0.577023	0.348419	73.8825	-3.106
43211.04167	0	0.621663	0.35492	72.0125	-2.582
43211.08333	0	0.621663	0.360801	78.7875	-3.4535
43211.125	0	0.621663	0.36692	83.15	-3.891
43211.16667	0	0.621663	0.351196	79.7675	-3.91775
43211.20833	0	0.621663	0.346662	82.045	-4.4015
43211.25	3.03037	0.621663	0.307555	74.3725	-4.65375
43211.29167	98.1195	0.621663	0.321876	79.02	-4.8305
43211.33333	274.302	0.621663	0.321599	78.4425	-4.75475
43211.375	455.227	0.621663	0.311233	77.255	-4.9595
43211.41667	619.85	0.621663	0.300407	82.775	-6.174
43211.45833	751.751	0.621663	0.288305	81.15	-6.42025
43211.5	840.977	0.621663	0.274255	81.5	-7.04575
43211.54167	881.055	0.621663	0.257196	76.4375	-7.04675
43211.58333	869.117	0.621663	0.229541	69.595	-7.27625
43211.625	806.016	0.621663	0.192887	59.785	-7.529
43211.66667	696.286	0.621663	0.179463	64.08	-9.14
43211.70833	547.993	0.621663	0.172992	74.9525	-11.31
43211.75	373.661	0.621663	0.200985	72.37	-9.235
43211.79167	190.552	0.621663	0.211285	63.1625	-7.11425
43211.83333	36.4605	0.621663	0.227489	57.835	-5.23875
43211.875	0	0.621663	0.247767	63.1525	-5.26875
43211.91667	0	0.621663	0.256219	54.46	-3.134
43211.95833	0	0.621663	0.24703	38.84	0.55275
43212	0	0.621663	0.281282	60.0475	-3.1855
43212.04167	0	0.704505	0.287561	61.37	-3.182
43212.08333	0	0.704505	0.287215	56.215	-2.153
43212.125	0	0.704505	0.290643	59.5675	-2.70175
43212.16667	0	0.704505	0.269861	65.355	-4.67125
43212.20833	0	0.704505	0.247042	67.8625	-6.1385
43212.25	3.85071	0.704505	0.241799	66.7125	-6.189
43212.29167	102.857	0.704505	0.238818	70.72	-7.00525
43212.33333	279.495	0.704505	0.220732	74	-8.42475
43212.375	460.473	0.704505	0.212999	76.3575	-9.185
43212.41667	624.859	0.704505	0.205675	78.14	-9.84
43212.45833	756.546	0.704505	0.207871	76.44	-9.4725
43212.5	845.621	0.704505	0.208224	76.1975	-9.4175
43212.54167	885.63	0.704505	0.214217	75.5325	-8.9975
43212.58333	873.713	0.704505	0.205041	78.055	-9.8625
43212.625	810.719	0.704505	0.196712	79.1025	-10.4775
43212.66667	701.172	0.704505	0.201205	78.44	-10.13
43212.70833	553.111	0.704505	0.199829	78.0075	-10.145
43212.75	378.988	0.704505	0.206119	76.42	-9.565
43212.79167	195.818	0.704505	0.215479	70.5	-8.14725
43212.83333	39.7874	0.704505	0.235008	63.175	-5.88775
43212.875	0	0.704505	0.261491	53.2425	-2.62375
43212.91667	0	0.704505	0.265084	40.9875	0.78375
43212.95833	0	0.704505	0.264695	33.33	3.65825
43213	0	0.704505	0.268211	32.7125	4.111
43213.04167	0	0.696126	0.276286	31.25	5.188
43213.08333	0	0.696126	0.249402	29.6025	4.49825
43213.125	0	0.696126	0.257682	30.4175	4.57675
43213.16667	0	0.696126	0.255149	35.3425	2.31475
43213.20833	0	0.696126	0.22594	37.0825	-0.034
43213.25	4.85754	0.696126	0.224061	39.885	-1.0155
43213.29167	107.594	0.696126	0.229835	47.635	-2.83475
43213.33333	284.794	0.696126	0.227013	49.04	-3.32575
43213.375	465.643	0.696126	0.222678	47.1125	-3.07925
43213.41667	629.785	0.696126	0.216403	47.5575	-3.52875
43213.45833	761.255	0.696126	0.211784	51.3525	-4.6855
43213.5	850.178	0.696126	0.207875	47.6025	-4.014
43213.54167	890.117	0.696126	0.203768	43.2475	-3.1165
43213.58333	878.22	0.696126	0.195771	41.0375	-2.96925
43213.625	815.336	0.696126	0.190048	30.6025	0.22375
43213.66667	705.974	0.696126	0.183655	25.935	2.04475
43213.70833	558.149	0.696126	0.168494	21.795	3.27775
43213.75	384.077	0.696126	0.205558	30.0275	1.5725
43213.79167	201.038	0.696126	0.216508	30.45	2.10175
