sr50_2016t,sr50_2016,sr50_2017t,sr50_2017,sr50_2018t,sr50_2018,sr50_2019t,sr50_2019,sr50_2020t,sr50_2020
2016-09-04 15:15,NaN,2017-09-04 15:15,NaN,2018-09-04 15:00,5.399,2019-09-04 15:15,5.011,2020-09-04 15:15,4.322
2016-09-04 15:30,NaN,2017-09-04 15:30,NaN,2018-09-04 15:15,5.4,2019-09-04 15:30,5.011,2020-09-04 15:30,4.325
2016-09-04 15:45,NaN,2017-09-04 15:45,NaN,2018-09-04 15:30,5.399,2019-09-04 15:45,5.02,2020-09-04 15:45,4.327
2016-09-04 16:00,NaN,2017-09-04 16:00,NaN,2018-09-04 15:45,5.403,2019-09-04 16:00,5.018,2020-09-04 16:00,4.328
2016-09-04 16:15,NaN,2017-09-04 16:15,NaN,2018-09-04 16:00,5.402,2019-09-04 16:15,5.014,2020-09-04 16:15,4.335
2016-09-04 16:30,NaN,2017-09-04 16:30,NaN,2018-09-04 16:15,5.404,2019-09-04 16:30,5.017,2020-09-04 16:30,4.324
2016-09-04 16:45,NaN,2017-09-04 16:45,NaN,2018-09-04 16:30,5.406,2019-09-04 16:45,5.024,2020-09-04 16:45,4.328
2016-09-04 17:00,NaN,2017-09-04 17:00,NaN,2018-09-04 16:45,5.409,2019-09-04 17:00,5.021,2020-09-04 17:00,4.327
2016-09-04 17:15,NaN,2017-09-04 17:15,NaN,2018-09-04 17:00,5.408,2019-09-04 17:15,5.023,2020-09-04 17:15,4.339
2016-09-04 17:30,NaN,2017-09-04 17:30,NaN,2018-09-04 17:15,5.408,2019-09-04 17:30,5.021,2020-09-04 17:30,4.343
2016-09-04 17:45,NaN,2017-09-04 17:45,NaN,2018-09-04 17:30,5.41,2019-09-04 17:45,5.024,2020-09-04 17:45,4.342
2016-09-04 18:00,NaN,2017-09-04 18:00,NaN,2018-09-04 17:45,5.416,2019-09-04 18:00,5.024,2020-09-04 18:00,4.344
2016-09-04 18:15,NaN,2017-09-04 18:15,NaN,2018-09-04 18:00,5.414,2019-09-04 18:15,5.024,2020-09-04 18:15,4.339
2016-09-04 18:30,NaN,2017-09-04 18:30,NaN,2018-09-04 18:15,5.408,2019-09-04 18:30,5.02,2020-09-04 18:30,4.348
2016-09-04 18:45,NaN,2017-09-04 18:45,NaN,2018-09-04 18:30,5.41,2019-09-04 18:45,5.025,2020-09-04 18:45,4.343
2016-09-04 19:00,NaN,2017-09-04 19:00,NaN,2018-09-04 18:45,5.411,2019-09-04 19:00,5.024,2020-09-04 19:00,4.336
2016-09-04 19:15,NaN,2017-09-04 19:15,NaN,2018-09-04 19:00,5.41,2019-09-04 19:15,5.03,2020-09-04 19:15,4.341
2016-09-04 19:30,NaN,2017-09-04 19:30,NaN,2018-09-04 19:15,5.409,2019-09-04 19:30,5.028,2020-09-04 19:30,4.346
2016-09-04 19:45,NaN,2017-09-04 19:45,NaN,2018-09-04 19:30,5.411,2019-09-04 19:45,5.03,2020-09-04 19:45,4.347
2016-09-04 20:00,NaN,2017-09-04 20:00,NaN,2018-09-04 19:45,5.412,2019-09-04 20:00,5.03,2020-09-04 20:00,4.345
2016-09-04 20:15,NaN,2017-09-04 20:15,NaN,2018-09-04 20:00,5.413,2019-09-04 20:15,5.029,2020-09-04 20:15,4.345
2016-09-04 20:30,NaN,2017-09-04 20:30,NaN,2018-09-04 20:15,5.414,2019-09-04 20:30,5.032,2020-09-04 20:30,4.344
2016-09-04 20:45,NaN,2017-09-04 20:45,NaN,2018-09-04 20:30,5.412,2019-09-04 20:45,5.027,2020-09-04 20:45,4.342
2016-09-04 21:00,NaN,2017-09-04 21:00,NaN,2018-09-04 20:45,5.413,2019-09-04 21:00,5.028,2020-09-04 21:00,4.342
2016-09-04 21:15,NaN,2017-09-04 21:15,NaN,2018-09-04 21:00,5.414,2019-09-04 21:15,5.03,2020-09-04 21:15,4.346
2016-09-04 21:30,NaN,2017-09-04 21:30,NaN,2018-09-04 21:15,5.416,2019-09-04 21:30,5.028,2020-09-04 21:30,4.347
2016-09-04 21:45,NaN,2017-09-04 21:45,NaN,2018-09-04 21:30,5.417,2019-09-04 21:45,5.031,2020-09-04 21:45,4.347
2016-09-04 22:00,NaN,2017-09-04 22:00,NaN,2018-09-04 21:45,5.42,2019-09-04 22:00,5.033,2020-09-04 22:00,4.355
2016-09-04 22:15,NaN,2017-09-04 22:15,NaN,2018-09-04 22:00,5.418,2019-09-04 22:15,5.032,2020-09-04 22:15,4.352
2016-09-04 22:30,NaN,2017-09-04 22:30,NaN,2018-09-04 22:15,5.416,2019-09-04 22:30,5.033,2020-09-04 22:30,4.35
2016-09-04 22:45,NaN,2017-09-04 22:45,NaN,2018-09-04 22:30,5.419,2019-09-04 22:45,5.033,2020-09-04 22:45,4.348
2016-09-04 23:00,NaN,2017-09-04 23:00,NaN,2018-09-04 22:45,5.42,2019-09-04 23:00,5.031,2020-09-04 23:00,4.354
2016-09-04 23:15,NaN,2017-09-04 23:15,NaN,2018-09-04 23:00,5.419,2019-09-04 23:15,5.03,2020-09-04 23:15,4.355
2016-09-04 23:30,NaN,2017-09-04 23:30,NaN,2018-09-04 23:15,5.421,2019-09-04 23:30,5.03,2020-09-04 23:30,4.36
2016-09-04 23:45,NaN,2017-09-04 23:45,NaN,2018-09-04 23:30,5.422,2019-09-04 23:45,5.035,2020-09-04 23:45,4.352
2016-09-05 0:00,NaN,2017-09-05 0:00,NaN,2018-09-04 23:45,5.418,2019-09-05 0:00,5.03,2020-09-05 0:00,4.362
2016-09-05 0:15,NaN,2017-09-05 0:15,NaN,2018-09-05 0:00,5.417,2019-09-05 0:15,5.03,2020-09-05 0:15,4.359
2016-09-05 0:30,NaN,2017-09-05 0:30,NaN,2018-09-05 0:15,5.421,2019-09-05 0:30,5.029,2020-09-05 0:30,4.358
2016-09-05 0:45,NaN,2017-09-05 0:45,NaN,2018-09-05 0:30,5.418,2019-09-05 0:45,5.029,2020-09-05 0:45,4.362
2016-09-05 1:00,NaN,2017-09-05 1:00,NaN,2018-09-05 0:45,5.42,2019-09-05 1:00,5.03,2020-09-05 1:00,4.359
2016-09-05 1:15,NaN,2017-09-05 1:15,NaN,2018-09-05 1:00,5.423,2019-09-05 1:15,5.033,2020-09-05 1:15,4.362
2016-09-05 1:30,NaN,2017-09-05 1:30,NaN,2018-09-05 1:15,5.422,2019-09-05 1:30,5.03,2020-09-05 1:30,4.355
2016-09-05 1:45,NaN,2017-09-05 1:45,NaN,2018-09-05 1:30,5.421,2019-09-05 1:45,5.031,2020-09-05 1:45,4.36
2016-09-05 2:00,NaN,2017-09-05 2:00,NaN,2018-09-05 1:45,5.421,2019-09-05 2:00,5.032,2020-09-05 2:00,4.356
2016-09-05 2:15,NaN,2017-09-05 2:15,NaN,2018-09-05 2:00,5.426,2019-09-05 2:15,5.03,2020-09-05 2:15,4.36
2016-09-05 2:30,NaN,2017-09-05 2:30,NaN,2018-09-05 2:15,5.42,2019-09-05 2:30,5.031,2020-09-05 2:30,4.367
2016-09-05 2:45,NaN,2017-09-05 2:45,NaN,2018-09-05 2:30,5.419,2019-09-05 2:45,5.033,2020-09-05 2:45,4.37
2016-09-05 3:00,NaN,2017-09-05 3:00,NaN,2018-09-05 2:45,5.42,2019-09-05 3:00,5.028,2020-09-05 3:00,4.368
2016-09-05 3:15,NaN,2017-09-05 3:15,NaN,2018-09-05 3:00,5.423,2019-09-05 3:15,5.032,2020-09-05 3:15,4.372
2016-09-05 3:30,NaN,2017-09-05 3:30,NaN,2018-09-05 3:15,5.424,2019-09-05 3:30,5.031,2020-09-05 3:30,4.363
2016-09-05 3:45,NaN,2017-09-05 3:45,NaN,2018-09-05 3:30,5.419,2019-09-05 3:45,5.03,2020-09-05 3:45,4.37
2016-09-05 4:00,NaN,2017-09-05 4:00,NaN,2018-09-05 3:45,5.42,2019-09-05 4:00,5.031,2020-09-05 4:00,4.373
2016-09-05 4:15,NaN,2017-09-05 4:15,NaN,2018-09-05 4:00,5.417,2019-09-05 4:15,5.031,2020-09-05 4:15,4.373
2016-09-05 4:30,NaN,2017-09-05 4:30,NaN,2018-09-05 4:15,5.417,2019-09-05 4:30,5.031,2020-09-05 4:30,4.377
2016-09-05 4:45,NaN,2017-09-05 4:45,NaN,2018-09-05 4:30,5.421,2019-09-05 4:45,5.03,2020-09-05 4:45,4.375
2016-09-05 5:00,NaN,2017-09-05 5:00,NaN,2018-09-05 4:45,5.42,2019-09-05 5:00,5.031,2020-09-05 5:00,4.373
2016-09-05 5:15,NaN,2017-09-05 5:15,NaN,2018-09-05 5:00,5.421,2019-09-05 5:15,5.032,2020-09-05 5:15,4.373
2016-09-05 5:30,NaN,2017-09-05 5:30,NaN,2018-09-05 5:15,5.425,2019-09-05 5:30,5.033,2020-09-05 5:30,4.375
2016-09-05 5:45,NaN,2017-09-05 5:45,NaN,2018-09-05 5:30,5.423,2019-09-05 5:45,5.031,2020-09-05 5:45,4.374
2016-09-05 6:00,NaN,2017-09-05 6:00,NaN,2018-09-05 5:45,5.422,2019-09-05 6:00,5.033,2020-09-05 6:00,4.371
2016-09-05 6:15,NaN,2017-09-05 6:15,NaN,2018-09-05 6:00,5.426,2019-09-05 6:15,5.031,2020-09-05 6:15,4.372
2016-09-05 6:30,NaN,2017-09-05 6:30,NaN,2018-09-05 6:15,5.425,2019-09-05 6:30,5.034,2020-09-05 6:30,4.374
2016-09-05 6:45,NaN,2017-09-05 6:45,NaN,2018-09-05 6:30,5.421,2019-09-05 6:45,5.031,2020-09-05 6:45,4.374
2016-09-05 7:00,NaN,2017-09-05 7:00,NaN,2018-09-05 6:45,5.424,2019-09-05 7:00,5.034,2020-09-05 7:00,4.372
2016-09-05 7:15,NaN,2017-09-05 7:15,NaN,2018-09-05 7:00,5.427,2019-09-05 7:15,5.032,2020-09-05 7:15,4.375
2016-09-05 7:30,NaN,2017-09-05 7:30,NaN,2018-09-05 7:15,5.425,2019-09-05 7:30,5.03,2020-09-05 7:30,4.374
2016-09-05 7:45,NaN,2017-09-05 7:45,NaN,2018-09-05 7:30,5.426,2019-09-05 7:45,5.031,2020-09-05 7:45,4.375
2016-09-05 8:00,NaN,2017-09-05 8:00,NaN,2018-09-05 7:45,5.427,2019-09-05 8:00,5.03,2020-09-05 8:00,4.37
2016-09-05 8:15,NaN,2017-09-05 8:15,NaN,2018-09-05 8:00,5.423,2019-09-05 8:15,5.031,2020-09-05 8:15,4.378
2016-09-05 8:30,NaN,2017-09-05 8:30,NaN,2018-09-05 8:15,5.426,2019-09-05 8:30,5.031,2020-09-05 8:30,4.378
2016-09-05 8:45,NaN,2017-09-05 8:45,NaN,2018-09-05 8:30,5.426,2019-09-05 8:45,5.035,2020-09-05 8:45,4.375
2016-09-05 9:00,NaN,2017-09-05 9:00,NaN,2018-09-05 8:45,5.426,2019-09-05 9:00,5.03,2020-09-05 9:00,4.381
2016-09-05 9:15,NaN,2017-09-05 9:15,NaN,2018-09-05 9:00,5.425,2019-09-05 9:15,5.033,2020-09-05 9:15,4.381
2016-09-05 9:30,NaN,2017-09-05 9:30,NaN,2018-09-05 9:15,5.426,2019-09-05 9:30,5.031,2020-09-05 9:30,4.375
2016-09-05 9:45,NaN,2017-09-05 9:45,NaN,2018-09-05 9:30,5.426,2019-09-05 9:45,5.03,2020-09-05 9:45,4.381
2016-09-05 10:00,NaN,2017-09-05 10:00,NaN,2018-09-05 9:45,5.426,2019-09-05 10:00,5.033,2020-09-05 10:00,4.376
2016-09-05 10:15,NaN,2017-09-05 10:15,NaN,2018-09-05 10:00,5.425,2019-09-05 10:15,5.039,2020-09-05 10:15,4.383
2016-09-05 10:30,NaN,2017-09-05 10:30,NaN,2018-09-05 10:15,5.425,2019-09-05 10:30,5.041,2020-09-05 10:30,4.392
2016-09-05 10:45,NaN,2017-09-05 10:45,NaN,2018-09-05 10:30,5.422,2019-09-05 10:45,5.038,2020-09-05 10:45,4.381
2016-09-05 11:00,NaN,2017-09-05 11:00,NaN,2018-09-05 10:45,5.423,2019-09-05 11:00,5.039,2020-09-05 11:00,4.379
2016-09-05 11:15,NaN,2017-09-05 11:15,NaN,2018-09-05 11:00,5.422,2019-09-05 11:15,5.04,2020-09-05 11:15,4.377
2016-09-05 11:30,NaN,2017-09-05 11:30,NaN,2018-09-05 11:15,5.421,2019-09-05 11:30,5.04,2020-09-05 11:30,4.384
2016-09-05 11:45,NaN,2017-09-05 11:45,NaN,2018-09-05 11:30,5.425,2019-09-05 11:45,5.043,2020-09-05 11:45,4.386
2016-09-05 12:00,NaN,2017-09-05 12:00,NaN,2018-09-05 11:45,5.426,2019-09-05 12:00,5.042,2020-09-05 12:00,4.385
2016-09-05 12:15,NaN,2017-09-05 12:15,NaN,2018-09-05 12:00,5.424,2019-09-05 12:15,5.046,2020-09-05 12:15,4.395
2016-09-05 12:30,NaN,2017-09-05 12:30,NaN,2018-09-05 12:15,5.418,2019-09-05 12:30,5.047,2020-09-05 12:30,4.389
2016-09-05 12:45,NaN,2017-09-05 12:45,NaN,2018-09-05 12:30,5.424,2019-09-05 12:45,5.047,2020-09-05 12:45,4.39
2016-09-05 13:00,NaN,2017-09-05 13:00,NaN,2018-09-05 12:45,5.424,2019-09-05 13:00,5.047,2020-09-05 13:00,4.394
2016-09-05 13:15,NaN,2017-09-05 13:15,NaN,2018-09-05 13:00,5.428,2019-09-05 13:15,5.053,2020-09-05 13:15,4.398
2016-09-05 13:30,NaN,2017-09-05 13:30,NaN,2018-09-05 13:15,5.427,2019-09-05 13:30,5.054,2020-09-05 13:30,4.395
2016-09-05 13:45,NaN,2017-09-05 13:45,NaN,2018-09-05 13:30,5.432,2019-09-05 13:45,5.055,2020-09-05 13:45,4.405
2016-09-05 14:00,NaN,2017-09-05 14:00,NaN,2018-09-05 13:45,5.434,2019-09-05 14:00,5.061,2020-09-05 14:00,4.402
2016-09-05 14:15,NaN,2017-09-05 14:15,NaN,2018-09-05 14:00,5.437,2019-09-05 14:15,5.062,2020-09-05 14:15,4.407
2016-09-05 14:30,NaN,2017-09-05 14:30,NaN,2018-09-05 14:15,5.437,2019-09-05 14:30,5.062,2020-09-05 14:30,4.408
2016-09-05 14:45,NaN,2017-09-05 14:45,NaN,2018-09-05 14:30,5.44,2019-09-05 14:45,5.059,2020-09-05 14:45,4.41
2016-09-05 15:00,NaN,2017-09-05 15:00,NaN,2018-09-05 14:45,5.439,2019-09-05 15:00,5.066,2020-09-05 15:00,4.398
2016-09-05 15:15,NaN,2017-09-05 15:15,NaN,2018-09-05 15:00,5.441,2019-09-05 15:15,5.068,2020-09-05 15:15,4.402
2016-09-05 15:30,NaN,2017-09-05 15:30,NaN,2018-09-05 15:15,5.444,2019-09-05 15:30,5.076,2020-09-05 15:30,4.407
2016-09-05 15:45,NaN,2017-09-05 15:45,NaN,2018-09-05 15:30,5.444,2019-09-05 15:45,5.072,2020-09-05 15:45,4.409
2016-09-05 16:00,NaN,2017-09-05 16:00,NaN,2018-09-05 15:45,5.447,2019-09-05 16:00,5.069,2020-09-05 16:00,4.416
2016-09-05 16:15,NaN,2017-09-05 16:15,NaN,2018-09-05 16:00,5.45,2019-09-05 16:15,5.074,2020-09-05 16:15,4.396
2016-09-05 16:30,NaN,2017-09-05 16:30,NaN,2018-09-05 16:15,5.453,2019-09-05 16:30,5.081,2020-09-05 16:30,4.405
2016-09-05 16:45,NaN,2017-09-05 16:45,NaN,2018-09-05 16:30,5.451,2019-09-05 16:45,5.077,2020-09-05 16:45,4.403
2016-09-05 17:00,NaN,2017-09-05 17:00,NaN,2018-09-05 16:45,5.455,2019-09-05 17:00,5.082,2020-09-05 17:00,4.411
2016-09-05 17:15,NaN,2017-09-05 17:15,NaN,2018-09-05 17:00,5.454,2019-09-05 17:15,5.075,2020-09-05 17:15,4.419
2016-09-05 17:30,NaN,2017-09-05 17:30,NaN,2018-09-05 17:15,5.457,2019-09-05 17:30,5.08,2020-09-05 17:30,4.413
2016-09-05 17:45,NaN,2017-09-05 17:45,NaN,2018-09-05 17:30,5.46,2019-09-05 17:45,5.08,2020-09-05 17:45,4.416
2016-09-05 18:00,NaN,2017-09-05 18:00,NaN,2018-09-05 17:45,5.458,2019-09-05 18:00,5.082,2020-09-05 18:00,4.413
2016-09-05 18:15,NaN,2017-09-05 18:15,NaN,2018-09-05 18:00,5.458,2019-09-05 18:15,5.086,2020-09-05 18:15,4.415
2016-09-05 18:30,NaN,2017-09-05 18:30,NaN,2018-09-05 18:15,5.455,2019-09-05 18:30,5.087,2020-09-05 18:30,4.419
2016-09-05 18:45,NaN,2017-09-05 18:45,NaN,2018-09-05 18:30,5.456,2019-09-05 18:45,5.081,2020-09-05 18:45,4.413
2016-09-05 19:00,NaN,2017-09-05 19:00,NaN,2018-09-05 18:45,5.457,2019-09-05 19:00,5.088,2020-09-05 19:00,4.413
2016-09-05 19:15,NaN,2017-09-05 19:15,NaN,2018-09-05 19:00,5.457,2019-09-05 19:15,5.085,2020-09-05 19:15,4.418
2016-09-05 19:30,NaN,2017-09-05 19:30,NaN,2018-09-05 19:15,5.458,2019-09-05 19:30,5.085,2020-09-05 19:30,4.417
2016-09-05 19:45,NaN,2017-09-05 19:45,NaN,2018-09-05 19:30,5.459,2019-09-05 19:45,5.084,2020-09-05 19:45,4.416
2016-09-05 20:00,NaN,2017-09-05 20:00,NaN,2018-09-05 19:45,5.458,2019-09-05 20:00,5.084,2020-09-05 20:00,4.421
2016-09-05 20:15,NaN,2017-09-05 20:15,NaN,2018-09-05 20:00,5.458,2019-09-05 20:15,5.082,2020-09-05 20:15,4.421
2016-09-05 20:30,NaN,2017-09-05 20:30,NaN,2018-09-05 20:15,5.459,2019-09-05 20:30,5.087,2020-09-05 20:30,4.419
2016-09-05 20:45,NaN,2017-09-05 20:45,NaN,2018-09-05 20:30,5.459,2019-09-05 20:45,5.087,2020-09-05 20:45,4.416
2016-09-05 21:00,NaN,2017-09-05 21:00,NaN,2018-09-05 20:45,5.461,2019-09-05 21:00,5.088,2020-09-05 21:00,4.416
2016-09-05 21:15,NaN,2017-09-05 21:15,NaN,2018-09-05 21:00,5.46,2019-09-05 21:15,5.088,2020-09-05 21:15,4.424
2016-09-05 21:30,NaN,2017-09-05 21:30,NaN,2018-09-05 21:15,5.459,2019-09-05 21:30,5.09,2020-09-05 21:30,4.417
2016-09-05 21:45,NaN,2017-09-05 21:45,NaN,2018-09-05 21:30,5.457,2019-09-05 21:45,5.09,2020-09-05 21:45,4.422
2016-09-05 22:00,NaN,2017-09-05 22:00,NaN,2018-09-05 21:45,5.458,2019-09-05 22:00,5.09,2020-09-05 22:00,4.426
2016-09-05 22:15,NaN,2017-09-05 22:15,NaN,2018-09-05 22:00,5.46,2019-09-05 22:15,5.092,2020-09-05 22:15,4.421
2016-09-05 22:30,NaN,2017-09-05 22:30,NaN,2018-09-05 22:15,5.46,2019-09-05 22:30,5.089,2020-09-05 22:30,4.421
2016-09-05 22:45,NaN,2017-09-05 22:45,NaN,2018-09-05 22:30,5.462,2019-09-05 22:45,5.089,2020-09-05 22:45,4.427
2016-09-05 23:00,NaN,2017-09-05 23:00,NaN,2018-09-05 22:45,5.458,2019-09-05 23:00,5.091,2020-09-05 23:00,4.429
2016-09-05 23:15,NaN,2017-09-05 23:15,NaN,2018-09-05 23:00,5.462,2019-09-05 23:15,5.088,2020-09-05 23:15,4.43
2016-09-05 23:30,NaN,2017-09-05 23:30,NaN,2018-09-05 23:15,5.461,2019-09-05 23:30,5.086,2020-09-05 23:30,4.436
2016-09-05 23:45,NaN,2017-09-05 23:45,NaN,2018-09-05 23:30,5.461,2019-09-05 23:45,5.086,2020-09-05 23:45,4.43
2016-09-06 0:00,NaN,2017-09-06 0:00,NaN,2018-09-05 23:45,5.463,2019-09-06 0:00,5.087,2020-09-06 0:00,4.435
2016-09-06 0:15,NaN,2017-09-06 0:15,NaN,2018-09-06 0:00,5.461,2019-09-06 0:15,5.085,2020-09-06 0:15,4.428
2016-09-06 0:30,NaN,2017-09-06 0:30,NaN,2018-09-06 0:15,5.463,2019-09-06 0:30,5.083,2020-09-06 0:30,4.433
2016-09-06 0:45,NaN,2017-09-06 0:45,NaN,2018-09-06 0:30,5.462,2019-09-06 0:45,5.081,2020-09-06 0:45,4.43
2016-09-06 1:00,NaN,2017-09-06 1:00,NaN,2018-09-06 0:45,5.464,2019-09-06 1:00,5.084,2020-09-06 1:00,4.433
2016-09-06 1:15,NaN,2017-09-06 1:15,NaN,2018-09-06 1:00,5.463,2019-09-06 1:15,5.087,2020-09-06 1:15,4.43
2016-09-06 1:30,NaN,2017-09-06 1:30,NaN,2018-09-06 1:15,5.464,2019-09-06 1:30,5.081,2020-09-06 1:30,4.43
2016-09-06 1:45,NaN,2017-09-06 1:45,NaN,2018-09-06 1:30,5.461,2019-09-06 1:45,5.085,2020-09-06 1:45,4.437
2016-09-06 2:00,NaN,2017-09-06 2:00,NaN,2018-09-06 1:45,5.464,2019-09-06 2:00,5.087,2020-09-06 2:00,4.436
2016-09-06 2:15,NaN,2017-09-06 2:15,NaN,2018-09-06 2:00,5.463,2019-09-06 2:15,5.085,2020-09-06 2:15,4.437
2016-09-06 2:30,NaN,2017-09-06 2:30,NaN,2018-09-06 2:15,5.461,2019-09-06 2:30,5.083,2020-09-06 2:30,4.432
2016-09-06 2:45,NaN,2017-09-06 2:45,NaN,2018-09-06 2:30,5.46,2019-09-06 2:45,5.091,2020-09-06 2:45,4.436
2016-09-06 3:00,NaN,2017-09-06 3:00,NaN,2018-09-06 2:45,5.466,2019-09-06 3:00,5.086,2020-09-06 3:00,4.44
2016-09-06 3:15,NaN,2017-09-06 3:15,NaN,2018-09-06 3:00,5.458,2019-09-06 3:15,5.087,2020-09-06 3:15,4.438
2016-09-06 3:30,NaN,2017-09-06 3:30,NaN,2018-09-06 3:15,5.458,2019-09-06 3:30,5.092,2020-09-06 3:30,4.442
2016-09-06 3:45,NaN,2017-09-06 3:45,NaN,2018-09-06 3:30,5.459,2019-09-06 3:45,5.089,2020-09-06 3:45,4.441
2016-09-06 4:00,NaN,2017-09-06 4:00,NaN,2018-09-06 3:45,5.461,2019-09-06 4:00,5.087,2020-09-06 4:00,4.435
2016-09-06 4:15,NaN,2017-09-06 4:15,NaN,2018-09-06 4:00,5.459,2019-09-06 4:15,5.081,2020-09-06 4:15,4.443
2016-09-06 4:30,NaN,2017-09-06 4:30,NaN,2018-09-06 4:15,5.458,2019-09-06 4:30,5.09,2020-09-06 4:30,4.443
2016-09-06 4:45,NaN,2017-09-06 4:45,NaN,2018-09-06 4:30,5.459,2019-09-06 4:45,5.091,2020-09-06 4:45,4.436
2016-09-06 5:00,NaN,2017-09-06 5:00,NaN,2018-09-06 4:45,5.459,2019-09-06 5:00,5.092,2020-09-06 5:00,4.44
2016-09-06 5:15,NaN,2017-09-06 5:15,NaN,2018-09-06 5:00,5.458,2019-09-06 5:15,5.09,2020-09-06 5:15,4.443
2016-09-06 5:30,NaN,2017-09-06 5:30,NaN,2018-09-06 5:15,5.46,2019-09-06 5:30,5.089,2020-09-06 5:30,4.443
2016-09-06 5:45,NaN,2017-09-06 5:45,NaN,2018-09-06 5:30,5.46,2019-09-06 5:45,5.09,2020-09-06 5:45,4.44
2016-09-06 6:00,NaN,2017-09-06 6:00,NaN,2018-09-06 5:45,5.461,2019-09-06 6:00,5.092,2020-09-06 6:00,4.447
2016-09-06 6:15,NaN,2017-09-06 6:15,NaN,2018-09-06 6:00,5.461,2019-09-06 6:15,5.089,2020-09-06 6:15,4.441
2016-09-06 6:30,NaN,2017-09-06 6:30,NaN,2018-09-06 6:15,5.46,2019-09-06 6:30,5.089,2020-09-06 6:30,4.446
2016-09-06 6:45,NaN,2017-09-06 6:45,NaN,2018-09-06 6:30,5.457,2019-09-06 6:45,5.09,2020-09-06 6:45,4.443
2016-09-06 7:00,NaN,2017-09-06 7:00,NaN,2018-09-06 6:45,5.46,2019-09-06 7:00,5.087,2020-09-06 7:00,4.448
2016-09-06 7:15,NaN,2017-09-06 7:15,NaN,2018-09-06 7:00,5.464,2019-09-06 7:15,5.089,2020-09-06 7:15,4.447
2016-09-06 7:30,NaN,2017-09-06 7:30,NaN,2018-09-06 7:15,5.46,2019-09-06 7:30,5.086,2020-09-06 7:30,4.448
2016-09-06 7:45,NaN,2017-09-06 7:45,NaN,2018-09-06 7:30,5.461,2019-09-06 7:45,5.088,2020-09-06 7:45,4.447
2016-09-06 8:00,NaN,2017-09-06 8:00,NaN,2018-09-06 7:45,5.459,2019-09-06 8:00,5.086,2020-09-06 8:00,4.454
2016-09-06 8:15,NaN,2017-09-06 8:15,NaN,2018-09-06 8:00,5.459,2019-09-06 8:15,5.089,2020-09-06 8:15,4.449
2016-09-06 8:30,NaN,2017-09-06 8:30,NaN,2018-09-06 8:15,5.462,2019-09-06 8:30,5.083,2020-09-06 8:30,4.457
2016-09-06 8:45,NaN,2017-09-06 8:45,NaN,2018-09-06 8:30,5.458,2019-09-06 8:45,5.085,2020-09-06 8:45,4.455
2016-09-06 9:00,NaN,2017-09-06 9:00,NaN,2018-09-06 8:45,5.456,2019-09-06 9:00,5.093,2020-09-06 9:00,4.453
2016-09-06 9:15,NaN,2017-09-06 9:15,NaN,2018-09-06 9:00,5.458,2019-09-06 9:15,5.089,2020-09-06 9:15,4.448
2016-09-06 9:30,NaN,2017-09-06 9:30,NaN,2018-09-06 9:15,5.457,2019-09-06 9:30,5.088,2020-09-06 9:30,4.449
2016-09-06 9:45,NaN,2017-09-06 9:45,NaN,2018-09-06 9:30,5.458,2019-09-06 9:45,5.089,2020-09-06 9:45,4.454
2016-09-06 10:00,NaN,2017-09-06 10:00,NaN,2018-09-06 9:45,5.458,2019-09-06 10:00,5.09,2020-09-06 10:00,4.45
2016-09-06 10:15,NaN,2017-09-06 10:15,NaN,2018-09-06 10:00,5.458,2019-09-06 10:15,5.094,2020-09-06 10:15,4.452
2016-09-06 10:30,NaN,2017-09-06 10:30,NaN,2018-09-06 10:15,5.46,2019-09-06 10:30,5.089,2020-09-06 10:30,4.453
2016-09-06 10:45,NaN,2017-09-06 10:45,NaN,2018-09-06 10:30,5.461,2019-09-06 10:45,5.095,2020-09-06 10:45,4.45
2016-09-06 11:00,NaN,2017-09-06 11:00,NaN,2018-09-06 10:45,5.463,2019-09-06 11:00,5.091,2020-09-06 11:00,4.452
2016-09-06 11:15,NaN,2017-09-06 11:15,NaN,2018-09-06 11:00,5.463,2019-09-06 11:15,5.089,2020-09-06 11:15,4.451
2016-09-06 11:30,NaN,2017-09-06 11:30,NaN,2018-09-06 11:15,5.464,2019-09-06 11:30,5.095,2020-09-06 11:30,4.455
2016-09-06 11:45,NaN,2017-09-06 11:45,NaN,2018-09-06 11:30,5.464,2019-09-06 11:45,5.098,2020-09-06 11:45,4.45
2016-09-06 12:00,NaN,2017-09-06 12:00,NaN,2018-09-06 11:45,5.464,2019-09-06 12:00,5.097,2020-09-06 12:00,4.449
2016-09-06 12:15,NaN,2017-09-06 12:15,NaN,2018-09-06 12:00,5.465,2019-09-06 12:15,5.103,2020-09-06 12:15,4.452
2016-09-06 12:30,NaN,2017-09-06 12:30,NaN,2018-09-06 12:15,5.464,2019-09-06 12:30,5.099,2020-09-06 12:30,4.45
2016-09-06 12:45,NaN,2017-09-06 12:45,NaN,2018-09-06 12:30,5.466,2019-09-06 12:45,5.101,2020-09-06 12:45,4.453
2016-09-06 13:00,NaN,2017-09-06 13:00,NaN,2018-09-06 12:45,5.469,2019-09-06 13:00,5.1,2020-09-06 13:00,4.452
2016-09-06 13:15,NaN,2017-09-06 13:15,NaN,2018-09-06 13:00,5.469,2019-09-06 13:15,5.104,2020-09-06 13:15,4.454
